,Method,Min/Max,Rep,Question,Norm_MSE,Det,MSE,Hitrate,Prob. Sel,Mu_1,Mu_2,Mu_3,Mu_4,Mu_5,Mu_6,True_1,True_2,True_3,True_4,True_5,True_6
1,0.0,0.0,1.0,1.0,0.025440666435729314,0.44992956265021034,2.442472367110667,0.967032967032967,0.88,-0.7573421333165385,1.0874487859454658,-1.2840443508595143,1.3204266105157085,-1.0897866947421457,1.206275607027267,-1.4956327291123532,0.3603808217188763,-2.225064606764017,3.0714467172997324,-3.2042647249208227,3.4775143654421674
2,0.0,0.0,1.0,2.0,0.010607071748760166,0.25980286776777695,1.8310894806918194,0.967032967032967,0.88,-0.5157440332789004,0.8658830993095069,-1.2333587477465724,1.6769088028086303,-1.4642506759680947,1.5243228543599001,-1.4956327291123532,0.3603808217188763,-2.225064606764017,3.0714467172997324,-3.2042647249208227,3.4775143654421674
3,0.0,0.0,1.0,3.0,0.015264868792002126,0.15621887692091577,1.7946664938985155,0.967032967032967,0.88,-0.8942955938411572,1.1270124428045658,-1.0116567682925077,1.4273350132181744,-1.498375588035385,1.8242905616634277,-1.4956327291123532,0.3603808217188763,-2.225064606764017,3.0714467172997324,-3.2042647249208227,3.4775143654421674
4,0.0,0.0,1.0,4.0,0.010513871950528707,0.10004373557520586,1.4504077637698218,0.967032967032967,0.88,-0.7301987184551334,1.0619897393235807,-1.276367932267131,1.737929971460678,-1.7893672955454343,1.7616835878309325,-1.4956327291123532,0.3603808217188763,-2.225064606764017,3.0714467172997324,-3.2042647249208227,3.4775143654421674
5,0.0,0.0,1.0,5.0,0.017837384193829738,0.0630757590576162,1.5600015573223789,0.967032967032967,0.88,-0.46423964250401145,1.249473831308941,-1.5313551228960707,1.5801601587602756,-1.614419801807273,1.9698751719047505,-1.4956327291123532,0.3603808217188763,-2.225064606764017,3.0714467172997324,-3.2042647249208227,3.4775143654421674
6,0.0,0.0,1.0,6.0,0.021171982937741248,0.043017059471783164,1.5298603541340592,0.967032967032967,0.88,-0.7018470772740002,1.3617618040202562,-1.761929153450021,1.7928589698717199,-1.4883119966568479,1.8184399999000254,-1.4956327291123532,0.3603808217188763,-2.225064606764017,3.0714467172997324,-3.2042647249208227,3.4775143654421674
7,0.0,0.0,1.0,7.0,0.02065780987620919,0.029498737076310844,1.6234922843853414,0.967032967032967,0.88,-0.46599271603782705,1.09708885304162,-1.8321703601678858,1.7379988361949494,-1.2446819172012695,1.9394498331707541,-1.4956327291123532,0.3603808217188763,-2.225064606764017,3.0714467172997324,-3.2042647249208227,3.4775143654421674
8,0.0,0.0,1.0,8.0,0.015896328604205066,0.02000823348269474,1.5621366181476573,0.967032967032967,0.88,-0.6157747059360232,0.8735933271984548,-1.6329604653268723,1.8334413558035534,-1.0794762125684567,2.085640922728113,-1.4956327291123532,0.3603808217188763,-2.225064606764017,3.0714467172997324,-3.2042647249208227,3.4775143654421674
9,0.0,0.0,1.0,9.0,0.01159977306720146,0.014394739851352442,1.4619416844902557,0.967032967032967,0.88,-0.450819711116568,0.6925889745973701,-1.4814423756215136,1.8338756592824157,-1.21846485850842,2.235863709341926,-1.4956327291123532,0.3603808217188763,-2.225064606764017,3.0714467172997324,-3.2042647249208227,3.4775143654421674
10,0.0,0.0,1.0,10.0,0.007052891862361025,0.009977646840610269,1.3268456695008453,0.967032967032967,0.88,-0.6626785300047838,0.5380871312038623,-1.389761212141926,1.668547255313149,-1.3649845887674208,2.3880779487544124,-1.4956327291123532,0.3603808217188763,-2.225064606764017,3.0714467172997324,-3.2042647249208227,3.4775143654421674
11,0.0,0.0,1.0,11.0,0.0065918707524362866,0.00682669629805059,1.005134457837807,0.967032967032967,0.88,-0.9146737053137806,0.7836055491737939,-1.6676122369307502,1.7078245093993238,-1.6763311136869472,2.4728380997155104,-1.4956327291123532,0.3603808217188763,-2.225064606764017,3.0714467172997324,-3.2042647249208227,3.4775143654421674
12,0.0,0.0,1.0,12.0,0.006269717437418173,0.004996801224346439,0.8431716279864293,0.967032967032967,0.88,-0.9409326787316522,0.9903258569121209,-1.6167438446405002,1.9573889797691009,-1.896431242084609,2.4611976511981783,-1.4956327291123532,0.3603808217188763,-2.225064606764017,3.0714467172997324,-3.2042647249208227,3.4775143654421674
